n,p,reg_method,seed,oracle_stat,oracle_pval,oracle_reject,est_stat,est_pval,est_reject,f_mse,f_rmse,f_r2,f_cor,g_mse,g_rmse,g_r2,g_cor,stat_difference
200,5,ranger,2223,0.694189380102362,0.487563451723598,0,1.64971688610174,0.0990008548363942,0,0.347752236036886,0.589705211132551,0.848205804332318,0.922441333572042,0.052325813390665,0.228748362596686,-0.98162753602837,0.564289245054526,0.955527505999374
200,5,ranger,2224,-0.95930063511802,0.337407315520034,0,-1.25735944751592,0.208623506565736,0,0.368210007315523,0.606803104240183,0.846741854424558,0.925349929940996,0.0509867293311738,0.225802412146491,-0.985604463517356,0.593179970250868,0.298058812397898
200,5,xgboost,2025,-0.0368952107229886,0.97056855843855,0,0.729893733196496,0.465455143217069,0,1.09318609066089,1.04555539817883,0.501590037940437,0.817498305011856,0.187864429775784,0.43343330487606,-6.75847555775678,0.315311387510993,0.766788943919485
200,5,xgboost,2026,-0.0661030199866701,0.947295806510866,0,0.290927779066953,0.77110655515755,0,1.01210466865549,1.00603412897152,0.459168734287898,0.795087265535962,0.19838391801959,0.44540309610463,-8.84811259370768,0.271804166000994,0.357030799053623
200,5,xgboost,2027,-0.813530926629308,0.415913722236434,0,-0.861085039562149,0.389191208189676,0,0.991689401067871,0.995836031215918,0.567727421181645,0.833129219647341,0.188171856438419,0.433787801163679,-6.29500851967735,0.333230369961395,0.0475541129328408
200,5,xgboost,2028,0.566128122487639,0.571306687115035,0,1.58855898290699,0.112159994700527,0,1.01055160801881,1.00526195989842,0.631213733104258,0.862585458642548,0.198564733494279,0.44560602946356,-5.80181141901354,0.287163564206655,1.02243086041935
200,5,xgboost,2029,-0.908353525507358,0.36369147147837,0,0.52993088065017,0.596159854562523,0,1.01448902974651,1.00721846177804,0.538845973042266,0.829395619066957,0.189325949409052,0.435116018331953,-6.25335222777103,0.327501400160121,1.43828440615753
200,5,xgboost,2030,-0.944640155582144,0.344842619003761,0,0.950231929017142,0.341994418265343,0,0.926202628044799,0.962394216547876,0.598363876856691,0.860197756334464,0.187654956988125,0.433191593856719,-6.38988298652008,0.312318955203889,1.89487208459929
200,5,xgboost,2031,0.140244190395552,0.888467058006264,0,0.899371605024778,0.368454758521992,0,1.04220012306432,1.02088203190394,0.52992648816202,0.820853837300656,0.185390153776228,0.430569569031797,-6.27582355780426,0.343902614011347,0.759127414629226
200,5,xgboost,2032,0.169246610666854,0.865602668560101,0,-1.0249084738108,0.305406375904908,0,0.901532042083851,0.949490411791426,0.622500014361362,0.854087506374276,0.188093209141802,0.433697139881972,-6.33327622444943,0.344703702183273,1.19415508447766
200,5,xgboost,2033,0.680699853894546,0.496061428812409,0,-0.508715528501992,0.610951636226767,0,0.9993816797807,0.999690792085583,0.521366988187347,0.832752067251031,0.185963903241648,0.431235322349234,-6.62191879146938,0.329637173754495,1.18941538239654
200,5,xgboost,2034,-1.96256930784742,0.0496962399500125,1,0.690485376678223,0.489889002881674,0,0.919208792224468,0.958753770383443,0.538318514252186,0.803790480139068,0.17608468209634,0.419624453644375,-6.4787648827767,0.434303392252816,2.65305468452564
200,5,xgboost,2035,2.4440511784511,0.0145233661458264,1,1.9401606138108,0.0523601734710146,0,0.924554330205942,0.961537482475822,0.61469811534001,0.84926079447106,0.174463513415397,0.417688296957668,-5.72936524920259,0.448773379597198,0.503890564640301
200,5,xgboost,2036,0.476220161126447,0.633917537630912,0,-0.855546245987011,0.392248813863978,0,1.04843990848318,1.0239335469078,0.610410821496728,0.869544710009769,0.187033137287289,0.432473279275482,-5.65966382052073,0.369087404334187,1.33176640711346
200,5,xgboost,2037,-0.268218755925356,0.788530938630932,0,-0.316652547193712,0.751507258998003,0,0.979910303174566,0.989904188886261,0.545285917081285,0.836138618814227,0.18371235151105,0.428616788648147,-5.76659226160937,0.392541740320484,0.0484337912683567
200,5,xgboost,2038,-0.877404338432229,0.380267057541293,0,-1.58511770341286,0.112939593992884,0,0.903017365598176,0.950272258670207,0.607411797813419,0.854281378531643,0.177465606100247,0.421266668631933,-6.44804602817673,0.42886572263251,0.70771336498063
200,5,xgboost,2039,-0.81183736877481,0.416884956480446,0,0.391987636213595,0.695067349145959,0,1.08301439946084,1.0406797775785,0.556696579923839,0.829039084663236,0.193878357941701,0.440316202224834,-6.84473014527134,0.308963029175229,1.2038250049884
200,5,xgboost,2040,1.92498816738151,0.0542308385769957,0,0.56193897193667,0.574157599871676,0,1.16614256438242,1.07988081026677,0.422466945802034,0.796724822843517,0.183785164802416,0.428701720083342,-6.87622832789118,0.39473785221383,1.36304919544484
200,5,xgboost,2041,-0.585429633960165,0.558258867769221,0,1.32575897791525,0.184919544916423,0,0.953854991121269,0.976655001073188,0.593535039180305,0.864635297794572,0.180679358072863,0.425063945863282,-5.77294697479926,0.401956564632951,1.91118861187541
200,5,xgboost,2042,0.290607205044958,0.771351748973613,0,-0.499786509461897,0.617225410706488,0,1.01320829542557,1.00658248317044,0.506765212518143,0.81039901163993,0.193090648389366,0.439420810145999,-6.80407725170211,0.290654018459767,0.790393714506855
200,5,xgboost,2043,-1.53294756557101,0.125288774797062,0,-1.61062737929871,0.107260962572756,0,1.00328976221941,1.00164353051343,0.46688824924076,0.815473290797514,0.188887946916504,0.434612409989066,-7.78761289645425,0.335552584392173,0.0776798137276979
200,5,xgboost,2044,-0.778217592944128,0.436440746976574,0,0.232939342048634,0.81580850807347,0,0.93005884856051,0.96439558717391,0.573691334629198,0.832301907319918,0.184566141890622,0.429611617499599,-6.29285291914467,0.381405955349127,1.01115693499276
200,5,xgboost,2045,-0.356391310070482,0.721547536282257,0,1.74378179758876,0.0811971456582527,0,0.884395596534462,0.940423094428493,0.621200607175684,0.852326263524916,0.191720100777645,0.437858539687929,-6.16553382298725,0.310685119875246,2.10017310765925
200,5,xgboost,2046,-1.07283657474468,0.28334444743256,0,-2.52749485775109,0.0114879506295121,1,0.877576680662105,0.936790627975166,0.537754331462417,0.838659519510622,0.198794526535174,0.44586379818861,-7.73279703403706,0.22172167661313,1.45465828300641
200,5,xgboost,2047,-0.14251852058476,0.886670451378213,0,-1.36548929518756,0.172099315356924,0,0.756190909632111,0.869592381309836,0.596243589077226,0.84374218748899,0.200618376991292,0.447904428412236,-8.36282938797292,0.214595520039938,1.2229707746028
200,5,xgboost,2048,1.31504973582731,0.188493187769185,0,-0.409120560716946,0.682451188186235,0,0.991480929170058,0.995731353915331,0.533354312816561,0.8458369400275,0.184654153119279,0.429714036446657,-6.87478577179709,0.379113925555574,1.72417029654425
200,5,xgboost,2049,0.94264476327762,0.345862635457666,0,-0.997001468367909,0.318763797207904,0,1.06619088898572,1.03256519841883,0.540185790494315,0.822903780154402,0.197987038658412,0.444957344762857,-7.24055622624728,0.283207533560991,1.93964623164553
200,5,xgboost,2050,1.53040521118393,0.125916459883033,0,3.17458204628765,0.00150052462855776,1,0.984967584013614,0.992455330991584,0.576006898511879,0.833464205224039,0.180367702753369,0.424697189481364,-6.04281113546941,0.397231547933454,1.64417683510372
200,5,xgboost,2051,0.51788299515411,0.604539907123466,0,0.186924223505929,0.851720046320396,0,0.873193392204342,0.934448175237312,0.635322896377293,0.850637319762911,0.172922832087211,0.415839911609276,-5.09277743467973,0.446993176711037,0.33095877164818
200,5,xgboost,2052,-0.707031847246969,0.479546686855109,0,0.0715341824493571,0.942972620570096,0,0.863037455387171,0.928998092240867,0.516309254751817,0.80569623967268,0.184967331877877,0.430078285754904,-7.32142852949924,0.34018212943645,0.778566029696326
200,5,xgboost,2053,0.208409372163073,0.834909339065218,0,-0.729383196730012,0.465767293443042,0,0.962534820074331,0.981088589310023,0.548044182384986,0.839779074678859,0.189315283928274,0.435103762254792,-6.96644562974044,0.306641605824571,0.937792568893085
200,5,xgboost,2054,1.72705432782522,0.0841579069789789,0,-0.341468960448611,0.732750568136304,0,0.885487622305736,0.941003518753111,0.592997618973856,0.836648019748815,0.176159627823832,0.419713745097575,-5.94689141179143,0.435312540704148,2.06852328827383
200,5,xgboost,2055,1.67235247181651,0.0944548383420128,0,-0.362232970809462,0.717177943012712,0,1.0165063434642,1.00821939252536,0.535954464760316,0.807824220331643,0.184066382151492,0.42902958190723,-5.76758136637443,0.362843321459308,2.03458544262597
200,5,xgboost,2056,1.828446604661,0.0674825523429438,0,1.12682237615259,0.259817587877298,0,0.989735911751055,0.994854718916815,0.444438996204537,0.812474601644687,0.191809800327936,0.437960957538382,-7.96876204200146,0.303334333084771,0.701624228508411
200,5,xgboost,2057,1.75330920576732,0.0795489461924906,0,-0.386364849833267,0.699226478630019,0,0.917756377002981,0.957996021392041,0.603237029607401,0.846386168123894,0.197494331038351,0.444403342739848,-6.601433690588,0.288986781038677,2.13967405560059
200,5,xgboost,2058,0.670641255846208,0.502449093914442,0,-1.01044670023817,0.312281323255838,0,0.988009474291645,0.993986656998798,0.586165425410592,0.840075188372391,0.175777043663797,0.419257729402568,-5.76130436713229,0.41152604477464,1.68108795608438
200,5,xgboost,2059,1.23974552949119,0.215069531167503,0,-0.198463973150368,0.842682069346335,0,0.859671461689126,0.927184696643083,0.590640531763878,0.844867385078855,0.187856715557779,0.433424405816953,-6.97117745402779,0.352577630119176,1.43820950264156
200,5,xgboost,2060,-0.0505116202925185,0.959714689571975,0,0.906513713188114,0.364664009897925,0,0.937953669194697,0.968480081981399,0.499010574509875,0.806176082741709,0.19262318773173,0.438888582366562,-8.66045828865893,0.294846347673536,0.957025333480633
200,5,xgboost,2061,-1.25479090597375,0.209554674745182,0,0.384522561885195,0.700591176892359,0,1.10004442782457,1.04883002809062,0.514658366825565,0.782604155617023,0.167363993471126,0.40910144643001,-5.08338552378162,0.469266165947599,1.63931346785894
200,5,xgboost,2062,-0.178118571652725,0.858629857178893,0,-0.884571448954362,0.376387811126909,0,0.848042366085643,0.92089215768495,0.592230102356704,0.841279091905845,0.200519970257382,0.447794562558973,-7.06244443204201,0.255173303839389,0.706452877301637
200,5,xgboost,2063,1.39902101840921,0.161806680276828,0,3.23763490497788,0.00120524940944779,1,0.82972828911397,0.910894224986617,0.565785129701291,0.851961403599517,0.196557992167815,0.443348612457302,-7.71404880528404,0.270919551681117,1.83861388656866
200,5,xgboost,2064,-1.52519976539246,0.127209279105119,0,-3.09022371265011,0.00200005787106476,1,0.901111034630645,0.949268684109323,0.581812257548552,0.838223617567941,0.190599014742146,0.436576470669395,-6.989638818389,0.297617967114383,1.56502394725765
200,5,xgboost,2065,0.914704900684138,0.360346570926792,0,2.30585445694467,0.0211187661535031,1,0.990815704319272,0.99539725954981,0.587382997450417,0.858767097408001,0.198855238865923,0.445931876934048,-6.64243380821499,0.260046672778115,1.39114955626053
200,5,xgboost,2066,-1.4485901305443,0.147452079024824,0,-0.365874396753657,0.714458802143268,0,1.05185747234515,1.02560102980894,0.584580537100348,0.842903847048171,0.189365921958318,0.435161949115864,-5.81991773667227,0.335208032138158,1.08271573379065
200,5,xgboost,2067,-0.323188960183267,0.746552141168099,0,0.23192780476437,0.816594088184891,0,1.20497255644578,1.09771241973742,0.444030236334461,0.778740625863237,0.182539598782385,0.427246531621246,-6.4798568241916,0.367599558150593,0.555116764947637
200,5,xgboost,2068,-0.325014258378712,0.745170280411884,0,-0.353162482256437,0.723966632750243,0,1.12679449198904,1.06150576634752,0.530204006042723,0.831201738096762,0.188723830831932,0.434423561552469,-6.12911905981733,0.342654761611452,0.0281482238777254
200,5,xgboost,2069,-0.133226559376069,0.894014206727677,0,-0.534686405262893,0.592866723691009,0,1.17038899601081,1.08184518116541,0.509415798842023,0.803048919374855,0.193933920100699,0.440379291180568,-6.4101466707865,0.287517679002985,0.401459845886824
200,5,xgboost,2070,-0.989821361624948,0.322261441732896,0,1.42884781816275,0.153047978246284,0,1.06552591722472,1.03224314830602,0.501222441640431,0.826772921229622,0.189523955570519,0.435343491476006,-6.65786459818962,0.330773047206979,2.4186691797877
200,5,xgboost,2071,0.895358567013659,0.370595441723482,0,0.877225959527381,0.380363918610783,0,0.903366913690386,0.950456160846141,0.571134660930208,0.843647973779146,0.19016031074791,0.436073744621148,-7.04231862202392,0.327626008726668,0.0181326074862782
200,5,xgboost,2072,-1.05217946012157,0.292717221301438,0,-0.691150718137213,0.489470830296108,0,0.914673621553486,0.956385707522591,0.565212123338973,0.821143794084679,0.18743512313512,0.432937782060102,-6.88457257535715,0.349110824378318,0.361028741984353
200,5,xgboost,2073,-0.643608496508389,0.519829339232336,0,-0.974127434023309,0.329993269472741,0,0.924927560283662,0.961731542730955,0.5788384324703,0.839615072245904,0.194886937949422,0.44146000719139,-6.95493196911279,0.263603128924401,0.33051893751492
200,5,xgboost,2074,0.646154999602978,0.518178979411102,0,1.7416367785029,0.0815720215199601,0,1.07025247241024,1.0345300732266,0.533538844067821,0.833087387547771,0.180801773002601,0.425207917379958,-5.89990358945469,0.385808007203142,1.09548177889993
200,5,xgboost,2075,0.0153149369862712,0.987780925889316,0,-0.661673639860278,0.508180401904869,0,1.05123262506007,1.0252963596249,0.527345405785227,0.821753363089566,0.193270786612111,0.439625734701815,-6.24795613636653,0.2846088330519,0.676988576846549
200,5,xgboost,2076,0.530807915014957,0.595551894647032,0,0.416463741052135,0.677070694460866,0,1.3484501116896,1.16122784658722,0.343284917052048,0.76891354486537,0.188180277511409,0.433797507497921,-6.45344608774064,0.30614766440617,0.114344173962822
200,5,xgboost,2077,-0.126633919435658,0.899230149221744,0,-0.453462911849338,0.650215443878178,0,1.29384315387947,1.13747226510341,0.422262226680571,0.804549096602846,0.172039738965414,0.414776733876689,-5.51005177151285,0.448343472932259,0.32682899241368
200,5,xgboost,2078,0.0993289303492643,0.920877108897283,0,2.65398824333772,0.00795465983322137,1,0.996203812350745,0.998100101367966,0.520825422316069,0.817727499241221,0.198530400024275,0.445567503330612,-7.03883917155214,0.273162879940475,2.55465931298845
200,5,xgboost,2079,-0.197607367557734,0.843352269998672,0,-0.364204669298329,0.71570518049711,0,1.09853774919206,1.04811151562802,0.494130714919974,0.837884920284348,0.193422340527813,0.439798067899136,-6.92991756854263,0.289977266228628,0.166597301740596
200,5,xgboost,2080,0.819973694490225,0.412231103386791,0,0.756050718616929,0.449618787437797,0,1.0492602105078,1.02433403268065,0.583627154311969,0.840275157622204,0.169519749378717,0.411727761243661,-4.97393554534864,0.463184772899333,0.0639229758732964
200,5,xgboost,2081,-0.69494498079849,0.487089782182499,0,-2.44801891429412,0.0143644114727859,1,0.842948014512746,0.918122004154538,0.581937279585983,0.853180645232624,0.178370645826272,0.422339491199049,-6.87257920281681,0.429910385331545,1.75307393349563
200,5,xgboost,2082,-0.873683914143908,0.382290413446193,0,-0.250677838441474,0.80206319605957,0,0.966967476912737,0.983345044688149,0.546042200167234,0.831874966275289,0.183372881382108,0.428220598969863,-6.84516609200472,0.361141868683159,0.623006075702434
200,5,xgboost,2083,-1.19260401915073,0.233024491059246,0,1.39118520054431,0.164169273836852,0,0.799059803716807,0.893901450785716,0.627258379577316,0.843668433684881,0.200824867818831,0.448134876815933,-6.85854188343528,0.240145047256768,2.58378921969504
200,5,xgboost,2084,0.0833057330259918,0.933608441846901,0,-1.38318492887531,0.166608169671531,0,1.11793618797106,1.05732501529618,0.549916952488446,0.826443580267251,0.193043320283733,0.439366954018771,-5.99446070775468,0.301563093325035,1.4664906619013
200,5,xgboost,2085,1.382531199318,0.166808657631694,0,2.91460757988027,0.00356136040264012,1,0.966628548912824,0.983172695365786,0.632294520526363,0.850244794066419,0.172339082780675,0.415137426379115,-4.91838027473877,0.458774222679364,1.53207638056227
200,5,xgboost,2086,-0.172556467186315,0.863000072641721,0,1.62523548877057,0.10411239129874,0,1.11217675743881,1.05459791268465,0.551924991788454,0.807857988530074,0.191262401209012,0.437335570482223,-5.96894366996015,0.325875518761869,1.79779195595688
200,5,xgboost,2087,-1.16130998223665,0.245515861478457,0,-2.91824895362023,0.00352003190956691,1,1.06317321435006,1.03110291161943,0.545071660076839,0.8349138902034,0.176713008677906,0.420372464224176,-5.70903069810922,0.414830826342937,1.75693897138358
200,5,xgboost,2088,0.797442912017384,0.425193845524752,0,-1.89768787523632,0.0577372107144665,0,1.02565169844551,1.01274463634497,0.501171968641883,0.793117195981079,0.182968747207088,0.427748462542051,-6.67090752606178,0.366238223925653,2.69513078725371
200,5,xgboost,2089,-1.27395091337948,0.202680813008824,0,-1.15135529478555,0.249586097525748,0,1.05997341650244,1.02955010393008,0.416370750461241,0.818578670206784,0.190988505419788,0.437022316844104,-7.9458301675598,0.29109162232912,0.122595618593933
200,5,xgboost,2090,1.79205390983834,0.073124330858228,0,-0.790221550005986,0.429398392772404,0,0.995732294187846,0.997863865558748,0.576800520732414,0.83593650931853,0.183685325273563,0.428585260215004,-5.68762389075105,0.362776683564839,2.58227545984433
200,5,xgboost,2091,1.72147967721999,0.0851638168718159,0,0.947955272642166,0.343152224640315,0,0.891793221706045,0.944348040558165,0.546739730445804,0.841708515104602,0.174455609244246,0.417678835044638,-6.75583109176594,0.415959861195317,0.773524404577821
200,5,xgboost,2092,0.142095982905293,0.887004191158409,0,-0.143123844399991,0.886192373696206,0,1.04397057395404,1.02174878221314,0.500556436414622,0.838349659071062,0.181400267321502,0.425911102604173,-6.72675362730865,0.399680715178724,0.285219827305284
200,5,xgboost,2093,0.427332031241489,0.669137505599784,0,0.471433450271334,0.637331233348544,0,1.04166334865374,1.02061910067064,0.565215324698755,0.838178566437029,0.201866969690111,0.449296082433523,-6.71987262741005,0.226567541148489,0.0441014190298451
200,5,xgboost,2094,-0.890449329587133,0.373224664638098,0,-2.09063778827066,0.0365605456449198,1,1.02982663612601,1.01480374266457,0.507887014879408,0.808417299297254,0.182586921976531,0.427301909633612,-6.24468291995654,0.381804017619666,1.20018845868353
200,5,xgboost,2095,0.0979369942892687,0.921982323982993,0,0.954374162256278,0.339894280158862,0,1.20303663250057,1.09683026603963,0.431859801595507,0.7940027332032,0.187971299845491,0.433556570525106,-6.62604268056792,0.342719698849173,0.85643716796701
200,5,xgboost,2096,-0.564128138208645,0.572666929559826,0,-2.68391156623174,0.0072766351012124,1,0.988437777785355,0.994202080960081,0.498402974550761,0.821776245297859,0.192106057301168,0.438299050080157,-6.79123379693819,0.306290339766869,2.11978342802309
200,5,xgboost,2097,-1.04586949329092,0.295621290883803,0,0.0735929155677463,0.941334308412123,0,1.01082044264591,1.00539566472405,0.514883228092683,0.797294352430544,0.19428609714057,0.440778966309158,-7.37033875912876,0.310950217852559,1.11946240885866
200,5,xgboost,2098,0.549560184210466,0.582621074300722,0,-2.6549482459091,0.00793205770633971,1,1.05878282589586,1.02897173231137,0.540642439067927,0.828111042329446,0.182163934213247,0.426806670769386,-6.21633817085713,0.392412815999375,3.20450843011957
200,5,xgboost,2099,-0.291042128202231,0.77101909976328,0,-1.80433469396385,0.0711788540677411,0,0.958305831189288,0.978930963443944,0.587579965581057,0.852460642866221,0.195817941139734,0.4425132101302,-6.35740526523285,0.255777711696383,1.51329256576162
200,5,xgboost,2100,-0.118325952842336,0.905809394452421,0,1.88071968400488,0.0600100605857188,0,1.33788669606481,1.15667052182755,0.317787299161019,0.76720627371556,0.175173804342439,0.418537697635994,-6.27380099788922,0.42103224686724,1.99904563684721
200,5,xgboost,2101,-1.4097041934457,0.158627045997598,0,-0.745897030019629,0.455729619488178,0,0.787139670643082,0.887208921643083,0.607628521831803,0.851955926847044,0.203093324428065,0.450658767170977,-7.72640891471,0.236064087026901,0.663807163426067
200,5,xgboost,2102,-0.418313329251969,0.67571804537618,0,0.0907645284444578,0.927679695873881,0,0.839089917721333,0.916018513852931,0.64162157241177,0.86954012181284,0.176534605794757,0.420160214435824,-6.0655633203077,0.435683107858623,0.509077857696426
200,5,xgboost,2103,1.08358895808048,0.278547088801898,0,0.0137211575237,0.989052443772941,0,0.952279529241401,0.975848107669119,0.583869855286915,0.829603506498352,0.172805587590655,0.41569891458922,-5.68873662760721,0.449478848776018,1.06986780055678
200,5,xgboost,2104,1.19491155652776,0.232121587201467,0,2.43241629910666,0.0149984576196747,1,1.00453146026827,1.0022631691668,0.54790718306318,0.823408491728727,0.189872580876498,0.435743710082542,-6.16803354649023,0.303690796120065,1.2375047425789
200,5,xgboost,2105,-1.67237287534287,0.0944508173930389,0,-0.502125790855161,0.615579039281837,0,1.0871656709307,1.04267236988936,0.45088520814524,0.794891320350266,0.184987598356332,0.430101846492587,-7.38208592094511,0.351439434676092,1.17024708448771
200,5,xgboost,2106,-0.129445514776338,0.897005135021033,0,0.523487881840586,0.600634781822229,0,1.23888099685763,1.11305031191659,0.465360732241134,0.796208076391557,0.187195191725437,0.43266059645574,-6.06931791937158,0.351352808256381,0.652933396616923
200,5,xgboost,2107,-0.0591251111736808,0.952852457800617,0,1.6362556614209,0.101786091469789,0,1.01022965025162,1.00510181088864,0.432189215755808,0.778077150640094,0.200431281303558,0.447695522988066,-8.69119562532895,0.230382037849111,1.69538077259458
200,5,xgboost,2108,-0.98950420817698,0.322416511969414,0,-0.148291795744033,0.882112489823951,0,0.928525836046459,0.963600454569454,0.554516482690127,0.797297566320844,0.192890760643292,0.439193306692272,-6.6143010892481,0.284727434963539,0.841212412432947
200,5,xgboost,2109,-0.713768580932066,0.475370290872077,0,-1.29674593185299,0.194718619679779,0,1.17963783615962,1.08611133690779,0.377670431346575,0.760096988761827,0.187832284576633,0.433396221230219,-7.84826943396844,0.360426821541478,0.582977350920926
200,5,xgboost,2110,1.17736973618706,0.239047963750415,0,0.544409512309492,0.58615970142155,0,0.918051128339681,0.958149846495673,0.597124570540357,0.85450764380119,0.181102308961018,0.425561169470404,-6.37110990838341,0.372403529569913,0.632960223877567
200,5,xgboost,2111,1.24722409600985,0.212315340000283,0,0.575962370960395,0.564640616119706,0,1.05647984689087,1.02785205496262,0.556310037229468,0.823444320505077,0.177965655391524,0.421859757966464,-5.77647081431061,0.378338547597162,0.671261725049452
200,5,xgboost,2112,-1.81205451553788,0.0699777734452878,0,-0.930869237033644,0.351921209292067,0,1.02605969351609,1.01294604669552,0.589231671955568,0.866730119142582,0.179845676300797,0.424082157489321,-6.22545493152191,0.403959359210796,0.881185278504233
200,5,xgboost,2113,-0.236766316531829,0.812838084131865,0,1.37205436812575,0.170046513395503,0,1.00279749032098,1.00139776828241,0.561553258586705,0.837636084171418,0.192903769473341,0.439208116356405,-6.5147280474604,0.307966543516328,1.60882068465758
200,5,xgboost,2114,1.0720372889874,0.283703283874224,0,-0.194614242138563,0.845694952630763,0,1.06827627170451,1.0335745119267,0.570064548510104,0.825895349102718,0.191912485702606,0.43807817304975,-5.82792591318965,0.330291930193841,1.26665153112596
200,5,xgboost,2115,0.435564561768807,0.663152687318344,0,-0.280724273868199,0.778921889251226,0,1.23463117140031,1.11113958232092,0.448263757388694,0.808785269888928,0.181178192216902,0.425650316829321,-6.52991526587368,0.375747248103477,0.716288835637006
200,5,xgboost,2116,-0.933097573200189,0.350769592017892,0,0.498546740063773,0.618098733825019,0,0.960205941396234,0.979900985506308,0.589200633546967,0.829417406668567,0.195484377661609,0.442136152855214,-6.3667355201437,0.303812653904495,1.43164431326396
200,5,xgboost,2117,1.24631785075879,0.212647726917028,0,1.01979400581834,0.307826166613913,0,1.1456691642539,1.0703593622022,0.509334485684241,0.815142993736396,0.199916929532246,0.44712071024752,-6.72667610920197,0.241705475194887,0.226523844940455
200,5,xgboost,2118,0.683167851411034,0.494500784554812,0,2.41469457972903,0.0157484088562531,1,0.924778108634382,0.961653840336731,0.512794548225265,0.813624555409364,0.192854113662351,0.439151583923309,-7.70417030522683,0.297793763088783,1.731526728318
200,5,xgboost,2119,-0.365911086140345,0.714431423660065,0,1.18917442281873,0.234371037133911,0,1.06452380245993,1.0317576277692,0.453968677661582,0.819007833543519,0.187703565498369,0.433247695318012,-7.38332098707872,0.336500409993093,1.55508550895907
200,5,xgboost,2120,1.21699445189614,0.223606326778624,0,2.65582632520237,0.0079114347482749,1,0.961893574485687,0.980761731760414,0.557655714929684,0.840248232143185,0.182918681323406,0.427689935962265,-6.54612928721376,0.374186783586577,1.43883187330623
200,5,xgboost,2121,-0.479420276762332,0.631639671305488,0,-1.27372322704787,0.202761521771375,0,1.02827210129923,1.01403752460115,0.511905458989177,0.818355786912338,0.198867867099465,0.445946036084485,-6.90385798135001,0.267932928612035,0.794302950285535
200,5,xgboost,2122,-0.486767641175932,0.626423004253832,0,1.97389579110098,0.0483935934562914,1,0.929590697343224,0.964152839203009,0.632447810876749,0.84800267373026,0.2019809096515,0.449422862849121,-6.6511562911701,0.240194828685339,2.46066343227691
200,5,xgboost,2123,0.756139251621286,0.4495657104082,0,0.00568639230778271,0.995462939821982,0,0.806819587487967,0.898231366346092,0.603536976759125,0.859850331359674,0.178784919572305,0.42282965786745,-6.67409266594801,0.40610117118069,0.750452859313503
200,5,xgboost,2124,0.651872027000459,0.514483731767338,0,1.60218464531491,0.109114784456535,0,1.27568574236666,1.12946259006957,0.450168762605499,0.826665870043197,0.204619888958745,0.452349299721736,-6.66670019477785,0.228041114941001,0.950312618314453
200,5,xgboost,2125,-1.66691347113369,0.0955316118392954,0,-1.88496201955429,0.0594349657533684,0,0.924126803695113,0.961315142757625,0.51260456513195,0.823574722595217,0.186549653586491,0.431913942338622,-8.43223472056548,0.377578649659271,0.218048548420599
200,5,xgboost,2126,-0.906865701609524,0.364477820613393,0,-1.52456502302477,0.12736762703628,0,1.01994032857018,1.00992095164433,0.571693025886403,0.831963283749403,0.17501029859315,0.418342322259115,-5.75139109211664,0.423880864358219,0.617699321415241
200,5,xgboost,2127,-0.570869881456958,0.568087848509088,0,1.14821209131689,0.250881018930902,0,0.909176609861822,0.95350753004988,0.641368491960415,0.878292254436751,0.185818534447997,0.431066740131963,-5.86237974626678,0.363191322801239,1.71908197277385
200,5,xgboost,2128,0.0283906221589193,0.977350603621123,0,-2.03535549712874,0.0418151157820463,1,0.971775511992612,0.985786747726207,0.617448983427297,0.850926304187674,0.184601496948669,0.429652763227084,-6.10522711189597,0.376712843346892,2.06374611928766
200,5,xgboost,2129,-1.02985728566506,0.303077004538055,0,-1.43503044963785,0.151278420835908,0,0.949722266356165,0.974536949713126,0.558255299000757,0.849588489060428,0.19490669442971,0.44148238292112,-6.70323503606627,0.285176053867338,0.405173163972794
200,5,xgboost,2130,0.302424258993472,0.762328664014607,0,1.07941425235981,0.280403100206846,0,1.04797952432691,1.02370871068234,0.354919883891897,0.81409760091287,0.188736517789554,0.434438163366841,-8.34814586772337,0.34023723340702,0.776989993366333
200,5,xgboost,2131,-0.343064764489683,0.731549738163993,0,-0.604505591660449,0.545507552747266,0,1.20642963823517,1.0983759093476,0.491140177514683,0.839268163228433,0.18813485410776,0.43374514880026,-5.87957940974316,0.344678430698312,0.261440827170767
200,5,xgboost,2132,2.01628761024709,0.0437699097292734,1,2.36793191442471,0.0178878273982633,1,1.0518484610899,1.02559663664128,0.482389870800092,0.817038051997672,0.196204266052805,0.442949507340063,-7.95449540705445,0.277397607811797,0.35164430417762
200,5,xgboost,2133,-1.17624571060336,0.239496703119825,0,1.18044445570686,0.237823489566168,0,0.86121173159881,0.928014941473902,0.640554971852865,0.866464661186091,0.197822408912528,0.444772311315046,-6.98086281312705,0.287618218504195,2.35669016631022
200,5,xgboost,2134,-1.42628933879949,0.15378484071825,0,0.433612321973048,0.664569985383851,0,0.990115358495635,0.995045405243216,0.398789544119312,0.798275139417654,0.197361662610543,0.444254051878588,-8.71854381009699,0.265105959605794,1.85990166077254
200,5,xgboost,2135,-1.07272538874193,0.283394345567665,0,-1.57751554025175,0.114676949206623,0,1.15395539924022,1.07422316081912,0.566395392310445,0.837665089714701,0.179721238644728,0.423935418011668,-5.40082194565113,0.396721590824729,0.504790151509818
